"","Policy","ISO","year","Policytype","Policytype_detail","Policy_name_fig_1","Policy_name_fig_2_3","Policy_name_fig_4","Market_non_market","Cluster_categories","source","label","policy_sign","Module","Value","diff","diff_2","introduction","phase_out","diff_adj","diff_2_adj","diff_2_adj_neg","diff_adj_neg"
"686","RDD_Renewables","FIN",2003,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",9,2,2,0,0,1,1,0,0
"687","RDD_Renewables","FIN",2019,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",8,-2,-2,0,0,0,0,1,1
"688","RDD_Renewables","FRA",2002,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",4,2,2,0,0,1,1,0,0
"689","RDD_Renewables","FRA",2006,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",6,1,2,0,0,0,1,0,0
"690","RDD_Renewables","FRA",2007,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",7,1,2,0,0,0,1,0,0
"691","RDD_Renewables","FRA",2009,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",9,2,2,0,0,1,1,0,0
"692","RDD_Renewables","GBR",2005,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","slow_increase","positive","Cross_sectoral",4,2,2,0,0,1,1,0,0
"693","RDD_Renewables","GBR",2011,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",5,-4,-2,0,0,0,0,1,1
"694","RDD_Renewables","ITA",2000,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",2,0,-2,0,0,0,0,1,0
"695","RDD_Renewables","ITA",2001,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",4,2,0,0,0,1,0,0,0
"696","RDD_Renewables","JPN",2004,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",7,3,2,0,0,1,1,0,0
"697","RDD_Renewables","JPN",2011,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",10,5,6,0,0,1,1,0,0
"698","RDD_Renewables","JPN",2016,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",8,-1,-2,0,0,0,0,1,0
"699","RDD_Renewables","KOR",2004,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",6,4,4,0,0,1,1,0,0
"700","RDD_Renewables","KOR",2009,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",9,1,2,0,0,0,1,0,0
"701","RDD_Renewables","NLD",1998,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",9,1,2,0,0,0,1,0,0
"702","RDD_Renewables","NLD",2020,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",7,-2,-3,0,0,0,0,1,1
"703","RDD_Renewables","NOR",2007,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",5,2,3,0,0,1,1,0,0
"704","RDD_Renewables","NOR",2009,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",10,5,5,0,0,1,1,0,0
"705","RDD_Renewables","SWE",2000,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",8,2,2,0,0,1,1,0,0
"706","RDD_Renewables","SWE",2009,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",10,2,2,0,0,1,1,0,0
"707","RDD_Renewables","USA",2007,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","slow_increase","positive","Cross_sectoral",5,3,2,0,0,1,1,0,0
"708","RDD_Renewables","USA",2009,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",10,6,5,0,0,1,1,0,0
"709","RDD_Renewables","USA",2010,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",8,-2,4,0,0,0,0,0,1
"710","Ratification of Climate Treaties","AUS",1999,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",5,2,2,0,0,1,1,0,0
"711","Ratification of Climate Treaties","AUS",2007,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",7,2,2,0,0,1,1,0,0
"712","Ratification of Climate Treaties","AUS",2017,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",10,2,3,0,0,1,1,0,0
"713","Ratification of Climate Treaties","AUT",2000,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",5,2,2,0,0,1,1,0,0
"714","Ratification of Climate Treaties","AUT",2002,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",7,2,2,0,0,1,1,0,0
"715","Ratification of Climate Treaties","AUT",2018,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",10,2,2,0,0,1,1,0,0
"716","Ratification of Climate Treaties","BEL",2002,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",5,2,2,0,0,1,1,0,0
"717","Ratification of Climate Treaties","BEL",2004,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",7,2,2,0,0,1,1,0,0
"718","Ratification of Climate Treaties","BEL",2018,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",10,2,3,0,0,1,1,0,0
"719","Ratification of Climate Treaties","CAN",1998,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",5,2,2,0,0,1,1,0,0
"720","Ratification of Climate Treaties","CAN",2002,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",7,2,2,0,0,1,1,0,0
"721","Ratification of Climate Treaties","CAN",2012,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","negative","International",5,-2,-2,0,0,0,0,1,1
"722","Ratification of Climate Treaties","CAN",2016,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",7,2,2,0,0,1,1,0,0
"723","Ratification of Climate Treaties","CHE",2002,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",5,2,2,0,0,1,1,0,0
"724","Ratification of Climate Treaties","CHE",2003,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",7,2,4,0,0,1,0,0,0
"725","Ratification of Climate Treaties","CHE",2018,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",10,2,3,0,0,1,1,0,0
"726","Ratification of Climate Treaties","CHN",2002,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",5,2,2,0,0,1,1,0,0
"727","Ratification of Climate Treaties","CHN",2010,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",7,2,2,0,0,1,1,0,0
"728","Ratification of Climate Treaties","CHN",2021,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",10,2,2,0,0,1,1,0,0
"729","Ratification of Climate Treaties","DEU",1999,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",5,2,2,0,0,1,1,0,0
"730","Ratification of Climate Treaties","DEU",2002,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",7,2,2,0,0,1,1,0,0
"731","Ratification of Climate Treaties","DEU",2017,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",10,2,3,0,0,1,1,0,0
"732","Ratification of Climate Treaties","DNK",2002,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",5,2,2,0,0,1,1,0,0
"733","Ratification of Climate Treaties","DNK",2003,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",7,2,4,0,0,1,0,0,0
"734","Ratification of Climate Treaties","DNK",2018,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",10,2,2,0,0,1,1,0,0
"735","Ratification of Climate Treaties","ESP",1999,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",5,2,2,0,0,1,1,0,0
"736","Ratification of Climate Treaties","ESP",2002,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",7,2,2,0,0,1,1,0,0
"737","Ratification of Climate Treaties","ESP",2022,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","slow_increase","positive","International",10,2,2,0,0,1,1,0,0
"738","Ratification of Climate Treaties","FIN",2001,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",5,2,2,0,0,1,1,0,0
"739","Ratification of Climate Treaties","FIN",2002,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",7,2,4,0,0,1,0,0,0
"740","Ratification of Climate Treaties","FIN",2017,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",10,2,3,0,0,1,1,0,0
"741","Ratification of Climate Treaties","FRA",2002,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",5,2,2,0,0,1,1,0,0
"742","Ratification of Climate Treaties","FRA",2003,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",7,2,4,0,0,1,0,0,0
"743","Ratification of Climate Treaties","FRA",2018,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",10,2,2,0,0,1,1,0,0
"744","Ratification of Climate Treaties","GBR",2001,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",5,2,2,0,0,1,1,0,0
"745","Ratification of Climate Treaties","GBR",2002,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",7,2,4,0,0,1,0,0,0
"746","Ratification of Climate Treaties","GBR",2017,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",10,2,3,0,0,1,1,0,0
"747","Ratification of Climate Treaties","IND",2002,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",5,2,2,0,0,1,1,0,0
"748","Ratification of Climate Treaties","IND",2003,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",7,2,4,0,0,1,0,0,0
"749","Ratification of Climate Treaties","IND",2021,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",10,2,2,0,0,1,1,0,0
"750","Ratification of Climate Treaties","ISR",2003,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",5,2,2,0,0,1,1,0,0
"751","Ratification of Climate Treaties","ISR",2004,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",7,2,4,0,0,1,0,0,0
"752","Ratification of Climate Treaties","ITA",2001,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",5,2,2,0,0,1,1,0,0
"753","Ratification of Climate Treaties","ITA",2002,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",7,2,4,0,0,1,0,0,0
"754","Ratification of Climate Treaties","ITA",2022,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","slow_increase","positive","International",10,2,2,0,0,1,1,0,0
"755","Ratification of Climate Treaties","JPN",2002,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",7,4,4,0,0,1,1,0,0
"756","Ratification of Climate Treaties","JPN",2018,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",10,2,2,0,0,1,1,0,0
"757","Ratification of Climate Treaties","KOR",1998,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",5,2,2,0,0,1,1,0,0
"758","Ratification of Climate Treaties","KOR",2002,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",7,2,2,0,0,1,1,0,0
"759","Ratification of Climate Treaties","NLD",2000,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",5,2,2,0,0,1,1,0,0
"760","Ratification of Climate Treaties","NLD",2002,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",7,2,2,0,0,1,1,0,0
"761","Ratification of Climate Treaties","NLD",2018,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",10,2,3,0,0,1,1,0,0
"762","Ratification of Climate Treaties","NOR",1998,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",5,2,2,0,0,1,1,0,0
"763","Ratification of Climate Treaties","NOR",2002,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",7,2,2,0,0,1,1,0,0
"764","Ratification of Climate Treaties","NOR",2017,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",10,2,3,0,0,1,1,0,0
"765","Ratification of Climate Treaties","RUS",2004,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",5,2,2,0,0,1,1,0,0
"766","Ratification of Climate Treaties","RUS",2005,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",7,2,4,0,0,1,0,0,0
"767","Ratification of Climate Treaties","RUS",2020,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",10,2,3,0,0,1,1,0,0
"768","Ratification of Climate Treaties","SWE",1999,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",5,2,2,0,0,1,1,0,0
"769","Ratification of Climate Treaties","SWE",2002,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",7,2,2,0,0,1,1,0,0
"770","Ratification of Climate Treaties","SWE",2017,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",10,2,3,0,0,1,1,0,0
"771","Ratification of Climate Treaties","USA",2003,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",5,2,2,0,0,1,1,0,0
"772","Ratification of Climate Treaties","USA",2016,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",7,2,2,0,0,1,1,0,0
"773","Ratification of Climate Treaties","USA",2019,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","negative","International",5,-2,-2,0,0,0,0,1,1
"774","Ratification of Climate Treaties","USA",2021,"Other","International Co-operation","","Ratification of Climate Treaties","International cooperation","Non-market","Regulation","OECD","jump","positive","International",7,2,2,0,0,1,1,0,0
"775","Renewable energy certificates","AUS",2001,"MBI","Subsidy","Renewable portfolio standard","Renewable portfolio standard","Renewable portfolio standard","Non-market","Regulation","OECD","jump","positive","Electricity",1,1,1,1,0,0,0,0,0
"776","Renewable energy certificates","AUS",2012,"MBI","Subsidy","Renewable portfolio standard","Renewable portfolio standard","Renewable portfolio standard","Non-market","Regulation","OECD","jump","positive","Electricity",7,2,2,0,0,1,1,0,0
"777","Renewable energy certificates","BEL",2003,"MBI","Subsidy","Renewable portfolio standard","Renewable portfolio standard","Renewable portfolio standard","Non-market","Regulation","OECD","jump","positive","Electricity",3,3,3,1,0,1,1,0,0
"778","Renewable energy certificates","BEL",2010,"MBI","Subsidy","Renewable portfolio standard","Renewable portfolio standard","Renewable portfolio standard","Non-market","Regulation","OECD","jump","positive","Electricity",5,2,2,0,0,1,1,0,0
"779","Renewable energy certificates","BEL",2019,"MBI","Subsidy","Renewable portfolio standard","Renewable portfolio standard","Renewable portfolio standard","Non-market","Regulation","OECD","jump","positive","Electricity",10,2,2,0,0,1,1,0,0
"780","Renewable energy certificates","CAN",2007,"MBI","Subsidy","Renewable portfolio standard","Renewable portfolio standard","Renewable portfolio standard","Non-market","Regulation","OECD","jump","positive","Electricity",1,1,1,1,0,0,0,0,0
"781","Renewable energy certificates","CHN",2018,"MBI","Subsidy","Renewable portfolio standard","Renewable portfolio standard","Renewable portfolio standard","Non-market","Regulation","OECD","jump","positive","Electricity",7,7,7,1,0,1,1,0,0
"782","Renewable energy certificates","GBR",2003,"MBI","Subsidy","Renewable portfolio standard","Renewable portfolio standard","Renewable portfolio standard","Non-market","Regulation","OECD","jump","positive","Electricity",4,4,4,1,0,1,1,0,0
"783","Renewable energy certificates","GBR",2010,"MBI","Subsidy","Renewable portfolio standard","Renewable portfolio standard","Renewable portfolio standard","Non-market","Regulation","OECD","jump","positive","Electricity",8,1,2,0,0,0,1,0,0
"784","Renewable energy certificates","GBR",2013,"MBI","Subsidy","Renewable portfolio standard","Renewable portfolio standard","Renewable portfolio standard","Non-market","Regulation","OECD","jump","positive","Electricity",10,1,2,0,0,0,1,0,0
"785","Renewable energy certificates","IND",2009,"MBI","Subsidy","Renewable portfolio standard","Renewable portfolio standard","Renewable portfolio standard","Non-market","Regulation","OECD","jump","positive","Electricity",3,3,3,1,0,1,1,0,0
"786","Renewable energy certificates","IND",2019,"MBI","Subsidy","Renewable portfolio standard","Renewable portfolio standard","Renewable portfolio standard","Non-market","Regulation","OECD","jump","positive","Electricity",6,1,2,0,0,0,1,0,0
"787","Renewable energy certificates","ITA",2002,"MBI","Subsidy","Renewable portfolio standard","Renewable portfolio standard","Renewable portfolio standard","Non-market","Regulation","OECD","jump","positive","Electricity",3,3,3,1,0,1,1,0,0
"788","Renewable energy certificates","ITA",2011,"MBI","Subsidy","Renewable portfolio standard","Renewable portfolio standard","Renewable portfolio standard","Non-market","Regulation","OECD","jump","positive","Electricity",6,1,2,0,0,0,1,0,0
"789","Renewable energy certificates","ITA",2012,"MBI","Subsidy","Renewable portfolio standard","Renewable portfolio standard","Renewable portfolio standard","Non-market","Regulation","OECD","jump","negative","Electricity",0,-6,-5,0,1,0,0,1,1
"790","Renewable energy certificates","JPN",2003,"MBI","Subsidy","Renewable portfolio standard","Renewable portfolio standard","Renewable portfolio standard","Non-market","Regulation","OECD","jump","positive","Electricity",2,2,2,1,0,1,1,0,0
"791","Renewable energy certificates","JPN",2011,"MBI","Subsidy","Renewable portfolio standard","Renewable portfolio standard","Renewable portfolio standard","Non-market","Regulation","OECD","jump","negative","Electricity",0,-2,-2,0,1,0,0,1,1
"792","Renewable energy certificates","KOR",2012,"MBI","Subsidy","Renewable portfolio standard","Renewable portfolio standard","Renewable portfolio standard","Non-market","Regulation","OECD","jump","positive","Electricity",3,3,3,1,0,1,1,0,0
"793","Renewable energy certificates","NOR",2012,"MBI","Subsidy","Renewable portfolio standard","Renewable portfolio standard","Renewable portfolio standard","Non-market","Regulation","OECD","jump","positive","Electricity",4,4,4,1,0,1,1,0,0
"794","Renewable energy certificates","NOR",2014,"MBI","Subsidy","Renewable portfolio standard","Renewable portfolio standard","Renewable portfolio standard","Non-market","Regulation","OECD","jump","positive","Electricity",6,1,2,0,0,0,1,0,0
"795","Renewable energy certificates","NOR",2015,"MBI","Subsidy","Renewable portfolio standard","Renewable portfolio standard","Renewable portfolio standard","Non-market","Regulation","OECD","slow_increase","positive","Electricity",7,1,2,0,0,0,1,0,0
"796","Renewable energy certificates","NOR",2016,"MBI","Subsidy","Renewable portfolio standard","Renewable portfolio standard","Renewable portfolio standard","Non-market","Regulation","OECD","slow_increase","positive","Electricity",8,1,2,0,0,0,1,0,0
"797","Renewable energy certificates","SWE",2003,"MBI","Subsidy","Renewable portfolio standard","Renewable portfolio standard","Renewable portfolio standard","Non-market","Regulation","OECD","jump","positive","Electricity",6,6,6,1,0,1,1,0,0
"798","Renewable energy certificates","SWE",2006,"MBI","Subsidy","Renewable portfolio standard","Renewable portfolio standard","Renewable portfolio standard","Non-market","Regulation","OECD","jump","positive","Electricity",8,1,2,0,0,0,1,0,0
"799","Renewable energy certificates","SWE",2007,"MBI","Subsidy","Renewable portfolio standard","Renewable portfolio standard","Renewable portfolio standard","Non-market","Regulation","OECD","slow_increase","positive","Electricity",9,1,2,0,0,0,1,0,0
